date,open,high,low,close,adj_close,volume
2005-05-03,75.67608642578125,104.37000274658203,104.9000015258789,103.05000305175781,103.55000305175781,5618200
2005-05-04,77.0537338256836,106.2699966430664,107.1500015258789,104.6500015258789,105.19999694824219,5198800
2005-05-05,76.35044860839844,105.30000305175781,107.29000091552734,104.55999755859375,106.80000305175781,4722400
2005-05-06,75.90088653564453,104.68000030517578,106.18000030517578,104.5,105.75,3804000
2005-05-09,76.49546813964844,105.5,105.54000091552734,104.22000122070312,104.4800033569336,3631100
2005-05-10,74.03743743896484,102.11000061035156,104.2699966430664,101.80999755859375,104.22000122070312,6365100
2005-05-11,75.22653198242188,103.75,104.04000091552734,101.97000122070312,102.55000305175781,5132100
2005-05-12,72.66702270507812,100.22000122070312,103.7300033569336,99.33999633789062,103.5,7465400
2005-05-13,70.92684173583984,97.81999969482422,100.19999694824219,96.41999816894531,99.5,9189000
2005-05-16,71.36193084716797,98.41999816894531,99.29000091552734,97.80000305175781,98.0,4893300
2005-05-17,71.31114959716797,98.3499984741211,98.62000274658203,97.25,97.5,5396100
2005-05-18,72.20301818847656,99.58000183105469,99.97000122070312,98.5,99.0,5248400
2005-05-19,72.59454345703125,100.12000274658203,100.5,99.2300033569336,100.0,3734500
2005-05-20,73.29059600830078,101.08000183105469,101.19999694824219,99.55000305175781,99.94999694824219,3495500
2005-05-23,73.00782012939453,100.69000244140625,101.6500015258789,100.30000305175781,101.6500015258789,3706200
2005-05-24,72.20301818847656,99.58000183105469,100.5,98.69999694824219,100.5,4118500
2005-05-25,70.5135726928711,97.25,99.69999694824219,97.2300033569336,99.69999694824219,6690600
2005-05-26,70.0422592163086,96.5999984741211,98.16000366210938,96.04000091552734,98.05000305175781,7984100
2005-05-27,69.24467468261719,95.5,96.97000122070312,95.16000366210938,96.94999694824219,6726800
2005-05-31,70.69483184814453,97.5,97.56999969482422,94.75,94.9000015258789,7687500
2005-06-01,71.5214614868164,98.63999938964844,99.77999877929688,96.70999908447266,97.4000015258789,6487000
2005-06-02,70.818115234375,97.66999816894531,98.4800033569336,97.2300033569336,98.0,3975200
2005-06-03,70.54981994628906,97.30000305175781,98.12999725341797,96.66000366210938,97.55000305175781,3299100
2005-06-06,71.36193084716797,98.41999816894531,98.77999877929688,96.43000030517578,96.75,3379800
2005-06-07,71.347412109375,98.4000015258789,99.47000122070312,98.27999877929688,99.19999694824219,3734200
2005-06-08,71.31114959716797,98.3499984741211,99.2300033569336,98.3499984741211,99.0999984741211,3018700
2005-06-09,72.47127532958984,99.94999694824219,100.36000061035156,98.61000061035156,99.19999694824219,4091100
2005-06-10,71.81867218017578,99.05000305175781,100.12999725341797,98.68000030517578,100.12999725341797,1879100
2005-06-13,71.97098541259766,99.26000213623047,99.7699966430664,98.41000366210938,98.77999877929688,4434400
2005-06-14,71.27490997314453,98.30000305175781,100.16999816894531,98.25,99.6500015258789,4687900
2005-06-15,71.92021179199219,99.19000244140625,99.62999725341797,97.80999755859375,98.5999984741211,6113000
2005-06-16,74.4289779663086,102.6500015258789,103.30000305175781,98.69999694824219,100.0,10327600
2005-06-17,75.2628173828125,103.80000305175781,104.23999786376953,102.30000305175781,102.75,6254200
2005-06-20,74.86402893066406,103.25,103.8499984741211,102.66000366210938,103.25,3718500
2005-06-21,74.42171478271484,102.63999938964844,103.80000305175781,102.55999755859375,103.0,3704600
2005-06-22,74.2984848022461,102.47000122070312,103.4000015258789,102.33999633789062,102.66999816894531,3564400
2005-06-23,73.9721908569336,102.0199966430664,103.12999725341797,101.9000015258789,102.30000305175781,3857400
2005-06-24,75.16856384277344,103.66999816894531,103.69999694824219,101.93000030517578,102.16000366210938,5214000
2005-06-27,74.82776641845703,103.19999694824219,103.69000244140625,102.0,103.0,3099900
2005-06-28,75.37883758544922,103.95999908447266,104.95999908447266,103.30000305175781,103.5,3477400
2005-06-29,74.53048706054688,102.79000091552734,104.44999694824219,102.61000061035156,104.20999908447266,3225900
2005-06-30,73.9721908569336,102.0199966430664,103.45999908447266,101.7699966430664,103.27999877929688,3062500
2005-07-01,74.47248077392578,102.70999908447266,103.63999938964844,102.16999816894531,102.16999816894531,2433500
2005-07-05,74.81322479248047,103.18000030517578,103.69999694824219,102.16000366210938,102.25,2487800
2005-07-06,75.0815200805664,103.55000305175781,104.06999969482422,103.02999877929688,103.02999877929688,4302800
2005-07-07,75.48028564453125,104.0999984741211,104.20999908447266,102.0199966430664,102.3499984741211,4250300
2005-07-08,76.60420989990234,105.6500015258789,105.83999633789062,103.68000030517578,104.0999984741211,3191900
2005-07-11,77.80784606933594,107.30999755859375,107.45999908447266,105.62000274658203,105.66000366210938,4440500
2005-07-12,77.75707244873047,107.23999786376953,108.68000030517578,107.0,107.0,4383200
2005-07-13,78.30811309814453,108.0,108.45999908447266,107.23999786376953,107.31999969482422,3890400
2005-07-14,78.70693969726562,108.55000305175781,109.19999694824219,108.22000122070312,108.94999694824219,3750300
2005-07-15,78.67066955566406,108.5,108.79000091552734,107.7699966430664,108.25,2968100
2005-07-18,78.48210906982422,108.23999786376953,108.68000030517578,107.48999786376953,107.94999694824219,2687900
2005-07-19,79.55524444580078,109.72000122070312,109.87999725341797,108.62000274658203,108.6500015258789,3630700
2005-07-20,79.47551727294922,109.61000061035156,109.9800033569336,107.7300033569336,107.75,4081500
2005-07-21,78.48941040039062,108.25,109.63999938964844,107.87999725341797,109.25,3921800
2005-07-22,79.31060028076172,109.12999725341797,109.23999786376953,107.68000030517578,107.94000244140625,2310700
2005-07-25,78.72196197509766,108.31999969482422,109.7300033569336,108.30999755859375,109.06999969482422,1873000
2005-07-26,78.28590393066406,107.72000122070312,108.72000122070312,107.56999969482422,108.52999877929688,2000700
2005-07-27,79.32516479492188,109.1500015258789,109.18000030517578,107.27999877929688,107.94999694824219,2389200
2005-07-28,79.70308685302734,109.66999816894531,109.9000015258789,108.0999984741211,109.19999694824219,2342500
2005-07-29,78.11152648925781,107.4800033569336,109.5,107.44000244140625,109.41999816894531,2087800
2005-08-01,77.84983825683594,107.12000274658203,108.2699966430664,106.69000244140625,107.5999984741211,2459600
2005-08-02,79.59404754638672,109.5199966430664,109.68000030517578,107.25,107.25,2682200
2005-08-03,80.57518005371094,110.87000274658203,111.0999984741211,108.7699966430664,109.08000183105469,3367900
2005-08-04,79.39783477783203,109.25,110.06999969482422,108.75,110.0,2082300
2005-08-05,79.72488403320312,109.69999694824219,109.80000305175781,108.25,108.75,3261500
2005-08-08,79.87747192382812,109.91000366210938,110.95999908447266,109.6500015258789,110.02999877929688,2777500
2005-08-09,81.01849365234375,111.4800033569336,111.62000274658203,110.0199966430664,110.02999877929688,3613500
2005-08-10,81.41822052001953,112.02999877929688,113.81999969482422,111.81999969482422,111.9800033569336,4273100
2005-08-11,82.95165252685547,114.13999938964844,114.27999877929688,111.94000244140625,112.08000183105469,4167700
2005-08-12,82.59555053710938,113.6500015258789,114.3499984741211,112.9000015258789,113.18000030517578,3031100
2005-08-15,83.33686065673828,114.66999816894531,114.81999969482422,112.9800033569336,113.25,2315000
2005-08-16,81.45455932617188,112.08000183105469,114.87000274658203,112.0,114.55000305175781,2684000
2005-08-17,80.76416778564453,111.12999725341797,112.06999969482422,110.20999908447266,111.8499984741211,4218100
2005-08-18,80.56063842773438,110.8499984741211,111.33000183105469,110.22000122070312,110.88999938964844,2042200
2005-08-19,80.86588287353516,111.2699966430664,111.83999633789062,110.94999694824219,111.12000274658203,1450300
2005-08-22,81.17837524414062,111.69999694824219,112.41000366210938,111.08000183105469,111.80000305175781,1682400
2005-08-23,81.25105285644531,111.80000305175781,112.0,111.06999969482422,111.5,1927000
2005-08-24,79.93563079833984,109.98999786376953,112.70999908447266,109.98999786376953,111.79000091552734,2245400
2005-08-25,80.30628967285156,110.5,110.75,109.0,110.23999786376953,1968300
2005-08-26,79.76122283935547,109.75,110.69999694824219,109.02999877929688,110.5,1660700
2005-08-29,80.05191802978516,110.1500015258789,110.41000366210938,109.27999877929688,109.5,1613800
2005-08-30,79.82662963867188,109.83999633789062,110.0,108.86000061035156,109.9000015258789,1804400
2005-08-31,80.80047607421875,111.18000030517578,111.5,109.83999633789062,109.83999633789062,2130100
2005-09-01,82.21036529541016,113.12000274658203,114.44000244140625,111.5999984741211,111.69999694824219,3080700
2005-09-02,82.27576446533203,113.20999908447266,113.79000091552734,112.7300033569336,113.30000305175781,1472900
2005-09-06,83.27867889404297,114.58999633789062,114.91999816894531,113.62999725341797,113.79000091552734,2199100
2005-09-07,83.51126861572266,114.91000366210938,115.05000305175781,114.33000183105469,114.58999633789062,2098200
2005-09-08,83.6929702758789,115.16000366210938,115.69999694824219,114.41000366210938,114.7300033569336,2281000
2005-09-09,84.42696380615234,116.16999816894531,116.27999877929688,115.4000015258789,115.5,2357100
2005-09-12,85.7569580078125,118.0,118.4800033569336,116.56999969482422,116.70999908447266,3124300
2005-09-13,85.17552185058594,117.19999694824219,117.88999938964844,116.73999786376953,117.75,2378500
2005-09-14,84.2307357788086,115.9000015258789,118.5,115.5199966430664,117.75,3492100
2005-09-15,84.26708221435547,115.94999694824219,116.1500015258789,114.86000061035156,115.0,2979300
2005-09-16,86.04762268066406,118.4000015258789,118.5,116.30000305175781,116.5,6335500
2005-09-19,85.96038055419922,118.27999877929688,118.62000274658203,117.0199966430664,118.0999984741211,3313100
2005-09-20,85.79328918457031,118.05000305175781,120.4000015258789,118.05000305175781,120.38999938964844,6741600
2005-09-21,84.07085418701172,115.68000030517578,117.61000061035156,115.45999908447266,116.12999725341797,5870100
2005-09-22,86.1203384399414,118.5,119.04000091552734,114.94999694824219,115.68000030517578,4830800
2005-09-23,86.82526397705078,119.47000122070312,119.91000366210938,117.81999969482422,118.79000091552734,3835100
2005-09-26,87.21046447753906,120.0,120.13999938964844,119.30000305175781,119.94999694824219,3848700
2005-09-27,86.97062683105469,119.66999816894531,120.97000122070312,119.55000305175781,119.69999694824219,4065000
2005-09-28,87.2831039428711,120.0999984741211,120.87000274658203,119.77999877929688,120.1500015258789,3630400
2005-09-29,88.0970687866211,121.22000122070312,121.47000122070312,119.02999877929688,119.0999984741211,4431100
2005-09-30,88.35871887207031,121.58000183105469,121.69999694824219,120.80000305175781,120.88999938964844,2643800
2005-10-03,88.40959167480469,121.6500015258789,122.36000061035156,121.27999877929688,121.29000091552734,3418100
2005-10-04,86.4255142211914,118.91999816894531,121.6500015258789,118.69999694824219,120.9000015258789,3963800
2005-10-05,85.57525634765625,117.75,119.19000244140625,116.5999984741211,118.91999816894531,4382500
2005-10-06,84.97930145263672,116.93000030517578,118.55999755859375,116.2300033569336,117.69999694824219,4138300
2005-10-07,85.44441223144531,117.56999969482422,118.05000305175781,117.19999694824219,117.25,3089500
2005-10-10,86.1275863647461,118.51000213623047,119.37000274658203,117.55000305175781,118.0,3388000
2005-10-11,85.4299087524414,117.55000305175781,119.79000091552734,117.0,119.19999694824219,5395400
2005-10-12,84.04907989501953,115.6500015258789,118.66999816894531,113.52999877929688,117.55000305175781,6656200
2005-10-13,82.25395202636719,113.18000030517578,116.2300033569336,110.2300033569336,115.19999694824219,9109200
2005-10-14,83.2496109008789,114.55000305175781,114.87000274658203,112.52999877929688,114.0999984741211,5705300
2005-10-17,85.06649780273438,117.05000305175781,117.69999694824219,115.93000030517578,115.98999786376953,4296800
2005-10-18,85.09559631347656,117.08999633789062,118.38999938964844,116.52999877929688,116.55000305175781,4139600
2005-10-19,88.0825424194336,121.19999694824219,121.33000183105469,116.0199966430664,116.25,6704500
2005-10-20,86.4803695678711,118.75,122.08000183105469,118.70999908447266,119.9800033569336,9035700
2005-10-21,86.49493408203125,118.7699966430664,119.9800033569336,118.0199966430664,119.80000305175781,5417800
2005-10-24,89.7939682006836,123.30000305175781,123.47000122070312,119.19999694824219,119.69999694824219,5516500
2005-10-25,89.97602081298828,123.55000305175781,124.83999633789062,122.31999969482422,122.5199966430664,5102600
2005-10-26,90.48577880859375,124.25,124.98999786376953,122.6500015258789,123.25,4170000
2005-10-27,89.16034698486328,122.43000030517578,124.9000015258789,122.0199966430664,123.80000305175781,4132200
2005-10-28,90.7115478515625,124.55999755859375,124.75,122.58999633789062,123.69999694824219,3520700
2005-10-31,92.02970123291016,126.37000274658203,127.37999725341797,124.94999694824219,125.0,3816000
2005-11-01,92.19719696044922,126.5999984741211,126.88999938964844,124.80000305175781,126.69999694824219,3914900
2005-11-02,94.03972625732422,129.1300048828125,129.44000244140625,126.0,126.0,4266100
2005-11-03,94.09065246582031,129.1999969482422,130.0,128.08999633789062,130.0,5002600
2005-11-04,95.37240600585938,130.9600067138672,131.17999267578125,128.89999389648438,129.75,4093400
2005-11-07,94.05419921875,129.14999389648438,131.69000244140625,128.6699981689453,130.5,3561400
2005-11-08,92.86722564697266,127.5199966430664,128.36000061035156,127.22000122070312,128.35000610351562,2944500
2005-11-09,93.72654724121094,128.6999969482422,129.72999572753906,127.5,127.83999633789062,2655400
2005-11-10,94.73880004882812,130.08999633789062,130.3300018310547,127.77999877929688,128.14999389648438,3174500
2005-11-11,94.67323303222656,130.0,130.6300048828125,129.27000427246094,129.4499969482422,2134000
2005-11-14,94.11978912353516,129.24000549316406,130.32000732421875,128.60000610351562,130.32000732421875,1799300
2005-11-15,93.19490814208984,127.97000122070312,129.75999450683594,127.05999755859375,129.6999969482422,2356400
2005-11-16,93.34783172607422,128.17999267578125,128.47000122070312,126.55999755859375,128.35000610351562,2538900
2005-11-17,94.97185516357422,130.41000366210938,130.41000366210938,127.86000061035156,128.0,2595400
2005-11-18,95.82390594482422,131.5800018310547,131.89999389648438,129.80999755859375,131.89999389648438,2616000
2005-11-21,96.42837524414062,132.41000366210938,132.47999572753906,130.49000549316406,131.25,2084400
2005-11-22,96.56675720214844,132.60000610351562,132.99000549316406,130.80999755859375,131.8000030517578,2392300
2005-11-23,97.64453125,134.0800018310547,134.99000549316406,132.61000061035156,132.61000061035156,3139800
2005-11-25,97.67369079589844,134.1199951171875,134.88999938964844,134.02999877929688,134.1999969482422,808200
2005-11-28,95.4743423461914,131.10000610351562,134.3000030517578,130.83999633789062,134.3000030517578,2759900
2005-11-29,95.0009765625,130.4499969482422,132.42999267578125,129.0500030517578,132.0,3095500
2005-11-30,93.91586303710938,128.9600067138672,131.27000427246094,128.44000244140625,130.4499969482422,3016000
2005-12-01,94.87712097167969,130.27999877929688,131.66000366210938,129.61000061035156,130.5,2497400
2005-12-02,95.45978546142578,131.0800018310547,131.75999450683594,130.00999450683594,130.14999389648438,1891400
2005-12-05,96.89445495605469,133.0500030517578,133.6699981689453,129.4199981689453,130.75,2709600
2005-12-06,95.62726593017578,131.30999755859375,134.16000366210938,130.85000610351562,133.9499969482422,3019000
2005-12-07,94.5931625366211,129.88999938964844,131.10000610351562,128.85000610351562,130.67999267578125,2646300
2005-12-08,93.68284606933594,128.63999938964844,130.02000427246094,127.76000213623047,129.0500030517578,3191000
2005-12-09,94.42566680908203,129.66000366210938,130.0500030517578,128.44000244140625,129.14999389648438,1878800
2005-12-12,94.68052673339844,130.00999450683594,131.02000427246094,128.50999450683594,130.39999389648438,2006300
2005-12-13,95.86763763427734,131.63999938964844,131.88999938964844,128.50999450683594,128.8000030517578,3430800
2005-12-14,94.40381622314453,129.6300048828125,131.89999389648438,129.35000610351562,131.0800018310547,3471600
2005-12-15,93.43519592285156,128.3000030517578,129.60000610351562,127.5999984741211,128.25,5480900
2005-12-16,92.12437438964844,126.5,127.86000061035156,126.11000061035156,127.66000366210938,5437100
2005-12-19,91.12666320800781,125.12999725341797,127.4000015258789,124.44999694824219,127.30000305175781,4217400
2005-12-20,91.65829467773438,125.86000061035156,126.2300033569336,124.33999633789062,124.69999694824219,4094300
2005-12-21,92.7142562866211,127.30999755859375,128.3000030517578,126.11000061035156,126.3499984741211,3694400
2005-12-22,93.20942687988281,127.98999786376953,128.25,126.69000244140625,127.55000305175781,2437100
2005-12-23,93.29683685302734,128.11000061035156,128.47000122070312,127.4000015258789,127.94999694824219,1670200
2005-12-27,93.4061508178711,128.25999450683594,129.39999389648438,127.83000183105469,128.6999969482422,2826500
2005-12-28,93.20219421386719,127.9800033569336,128.80999755859375,127.63999938964844,128.3000030517578,1809100
2005-12-29,93.23129272460938,128.02000427246094,128.74000549316406,127.44999694824219,127.44999694824219,1684500
2005-12-30,93.00555419921875,127.70999908447266,128.07000732421875,126.69999694824219,127.1500015258789,1962500
2006-01-03,93.85028839111328,128.8699951171875,129.44000244140625,124.2300033569336,126.69999694824219,6188700
2006-01-04,92.55402374267578,127.08999633789062,128.91000366210938,126.37999725341797,127.3499984741211,4861600
2006-01-05,92.51763153076172,127.04000091552734,127.31999969482422,125.61000061035156,126.0,3717400
2006-01-06,93.82846069335938,128.83999633789062,129.25,127.29000091552734,127.29000091552734,4319600
2006-01-09,94.95728302001953,130.38999938964844,130.6199951171875,128.0,128.5,4723500
2006-01-10,96.151611328125,132.02999877929688,132.9499969482422,130.02000427246094,130.0500030517578,5536800
2006-01-11,96.10792541503906,131.97000122070312,133.8000030517578,131.4199981689453,131.4499969482422,4671400
2006-01-12,96.31184387207031,132.25,133.2100067138672,131.3800048828125,131.39999389648438,3725500
2006-01-13,97.04734802246094,133.25999450683594,133.66000366210938,131.89999389648438,132.02000427246094,2894900
2006-01-17,96.55945587158203,132.58999633789062,133.1300048828125,130.58999633789062,131.0,3621600
2006-01-18,96.39924621582031,132.3699951171875,132.67999267578125,131.00999450683594,131.05999755859375,4302700
2006-01-19,97.45516204833984,133.82000732421875,134.82000732421875,132.7100067138672,132.72000122070312,5010700
2006-01-20,95.9011001586914,131.44000244140625,134.05999755859375,131.25,132.85000610351562,5679900
2006-01-23,96.9444808959961,132.8699951171875,134.17999267578125,131.63999938964844,131.63999938964844,3847900
2006-01-24,97.03932189941406,133.0,134.08999633789062,132.33999633789062,132.6300048828125,3758000
2006-01-25,97.44786834716797,133.55999755859375,134.0399932861328,132.4600067138672,133.64999389648438,3740500
2006-01-26,100.2496337890625,137.39999389648438,138.36000061035156,133.00999450683594,133.00999450683594,4808200
2006-01-27,101.37324523925781,138.94000244140625,139.75,137.10000610351562,137.92999267578125,3687900
2006-01-30,102.05175018310547,139.8699951171875,140.63999938964844,138.7100067138672,139.5500030517578,3168600
2006-01-31,103.05867004394531,141.25,141.86000061035156,138.4499969482422,139.72999572753906,4906200
2006-02-01,103.39430236816406,141.7100067138672,142.9499969482422,140.42999267578125,141.39999389648438,3635900
2006-02-02,103.98528289794922,142.52000427246094,143.77000427246094,141.39999389648438,142.27000427246094,3711000
2006-02-03,104.14583587646484,142.74000549316406,143.1199951171875,140.6999969482422,141.5500030517578,4178900
2006-02-06,104.20413970947266,142.82000732421875,144.10000610351562,141.60000610351562,142.61000061035156,3849300
2006-02-07,101.76724243164062,139.47999572753906,143.30999755859375,139.47999572753906,142.35000610351562,5207700
2006-02-08,102.97842407226562,141.13999938964844,141.92999267578125,139.32000732421875,140.10000610351562,4481400
2006-02-09,102.76680755615234,140.85000610351562,142.85000610351562,140.49000549316406,141.13999938964844,3059500
2006-02-10,102.73764038085938,140.80999755859375,141.85000610351562,137.8000030517578,140.6699981689453,4433100
2006-02-13,101.89128875732422,139.64999389648438,141.8000030517578,139.14999389648438,139.64999389648438,2155200
2006-02-14,103.44535827636719,141.77999877929688,142.32000732421875,138.77000427246094,141.1999969482422,3003100
2006-02-15,105.89689636230469,145.13999938964844,145.5,141.39999389648438,142.0,4330700
2006-02-16,106.45134735107422,145.89999389648438,146.35000610351562,144.2100067138672,146.10000610351562,2847300
2006-02-17,106.188720703125,145.5399932861328,146.22000122070312,144.05999755859375,146.19000244140625,2407200
2006-02-21,104.66382598876953,143.4499969482422,145.75,143.00999450683594,145.55999755859375,2539800
2006-02-22,106.18142700195312,145.52999877929688,145.52999877929688,143.22999572753906,143.4499969482422,2664200
2006-02-23,105.03593444824219,143.9600067138672,145.61000061035156,143.7899932861328,145.61000061035156,2457400
2006-02-24,105.18184661865234,144.16000366210938,145.39999389648438,143.0500030517578,143.0500030517578,2314700
2006-02-27,104.93383026123047,143.82000732421875,145.25,143.33999633789062,144.80999755859375,2282200
2006-02-28,103.087890625,141.2899932861328,144.16000366210938,141.11000061035156,143.60000610351562,3911700
2006-03-01,104.44496154785156,143.14999389648438,143.74000549316406,141.55999755859375,141.97999572753906,2989900
2006-03-02,105.06513214111328,144.0,144.86000061035156,142.24000549316406,143.07000732421875,2902300
2006-03-03,106.52437591552734,146.0,147.47999572753906,143.10000610351562,143.5,4042700
2006-03-06,105.809326171875,145.02000427246094,147.0800018310547,144.30999755859375,146.5399932861328,2900600
2006-03-07,105.26944732666016,144.27999877929688,144.4600067138672,143.1699981689453,144.3699951171875,2775400
2006-03-08,103.96338653564453,142.49000549316406,144.6699981689453,141.25999450683594,143.5500030517578,3633100
2006-03-09,103.38697814941406,141.6999969482422,143.39999389648438,141.1999969482422,142.66000366210938,2262100
2006-03-10,103.26292419433594,141.52999877929688,142.4499969482422,140.14999389648438,141.6300048828125,3247000
2006-03-13,102.67196655273438,140.72000122070312,142.9499969482422,139.17999267578125,141.5500030517578,4945700
2006-03-14,109.01964569091797,149.4199981689453,149.5,145.6199951171875,145.9199981689453,11360100
2006-03-15,108.71318054199219,149.0,149.63999938964844,147.58999633789062,148.3000030517578,7557100
2006-03-16,107.7574234008789,147.69000244140625,149.69000244140625,147.4499969482422,149.10000610351562,6025800
2006-03-17,109.70551300048828,150.36000061035156,151.5399932861328,148.02999877929688,148.25,6670000
2006-03-20,111.03343963623047,152.17999267578125,152.66000366210938,149.8000030517578,150.0500030517578,4896800
2006-03-21,109.00508117675781,149.39999389648438,152.0,149.00999450683594,151.61000061035156,4460600
2006-03-22,110.77071380615234,151.82000732421875,152.36000061035156,148.3000030517578,148.3000030517578,3770800
2006-03-23,110.66130065917969,151.6699981689453,151.9600067138672,150.4499969482422,151.1699981689453,3852700
2006-03-24,111.02613067626953,152.1699981689453,152.57000732421875,150.8800048828125,151.67999267578125,2651700
2006-03-27,113.09091186523438,155.0,155.36000061035156,152.1300048828125,152.1300048828125,4314600
2006-03-28,112.47802734375,154.16000366210938,157.82000732421875,154.16000366210938,155.00999450683594,6481600
2006-03-29,114.47718048095703,156.89999389648438,157.57000732421875,154.83999633789062,154.89999389648438,4458100
2006-03-30,114.4114990234375,156.80999755859375,159.6300048828125,155.7100067138672,157.72999572753906,4771000
2006-03-31,114.52095794677734,156.9600067138672,158.3800048828125,156.25,157.0,3298400
2006-04-03,115.36731719970703,158.1199951171875,159.8800048828125,156.9199981689453,157.99000549316406,3979800
2006-04-04,117.46863555908203,161.0,161.36000061035156,158.1199951171875,158.1199951171875,5088800
2006-04-05,117.28627014160156,160.75,161.9199981689453,160.0,160.5,4191500
2006-04-06,118.22747802734375,162.0399932861328,162.07000732421875,160.07000732421875,160.07000732421875,4180900
2006-04-07,117.48326873779297,161.02000427246094,163.16000366210938,159.88999938964844,162.0399932861328,4964100
2006-04-10,118.53392028808594,162.4600067138672,164.0500030517578,161.4499969482422,162.5,4470700
2006-04-11,116.11886596679688,159.14999389648438,163.3000030517578,158.50999450683594,163.0,4962800
2006-04-12,116.3887939453125,159.52000427246094,160.3000030517578,158.39999389648438,159.6300048828125,3404000
2006-04-13,116.32317352294922,159.42999267578125,159.69000244140625,158.1999969482422,158.4499969482422,2217100
2006-04-17,118.1545181274414,161.94000244140625,163.2100067138672,160.0,160.25,3381700
2006-04-18,120.78840637207031,165.5500030517578,166.17999267578125,161.32000732421875,162.75,4828300
2006-04-19,121.88285827636719,167.0500030517578,167.57000732421875,163.60000610351562,164.5500030517578,4670400
2006-04-20,122.97725677490234,168.5500030517578,169.30999755859375,166.05999755859375,166.05999755859375,4893900
2006-04-21,121.28829193115234,165.88999938964844,168.66000366210938,165.32000732421875,168.6199951171875,3591500
2006-04-24,120.89354705810547,165.35000610351562,166.27000427246094,163.5,165.5,3431400
2006-04-25,119.02912902832031,162.8000030517578,165.60000610351562,161.75999450683594,165.35000610351562,3361400
2006-04-26,119.4677963256836,163.39999389648438,164.64999389648438,162.1999969482422,163.5,3032600
2006-04-27,119.88458251953125,163.97000122070312,165.7899932861328,162.10000610351562,163.35000610351562,4063900
2006-04-28,117.1939697265625,160.2899932861328,164.88999938964844,158.64999389648438,163.80999755859375,5349000
2006-05-01,114.38646697998047,156.4499969482422,161.6699981689453,156.0800018310547,160.3000030517578,5652300
2006-05-02,116.12646484375,158.8300018310547,160.0,157.1199951171875,157.60000610351562,3710700
2006-05-03,116.36048889160156,159.14999389648438,159.85000610351562,157.75,159.5,2521000
2006-05-04,115.54888153076172,158.0399932861328,160.3300018310547,158.0,159.16000366210938,2554600
2006-05-05,120.19161224365234,164.38999938964844,164.60000610351562,159.69000244140625,159.75,3737500
2006-05-08,119.56287384033203,163.52999877929688,166.5500030517578,162.1999969482422,164.38999938964844,2395700
2006-05-09,121.18598175048828,165.75,166.25999450683594,163.6999969482422,163.75,2615300
2006-05-10,119.97220611572266,164.08999633789062,165.41000366210938,162.0500030517578,164.85000610351562,3215800
2006-05-11,116.45552062988281,159.27999877929688,164.49000549316406,158.60000610351562,164.3800048828125,3639600
2006-05-12,114.13780975341797,156.11000061035156,159.6999969482422,156.07000732421875,158.75,4579300
2006-05-15,111.96631622314453,153.13999938964844,157.0,151.11000061035156,154.60000610351562,6119200
2006-05-16,111.6446533203125,152.6999969482422,155.11000061035156,150.6199951171875,153.60000610351562,4016000
2006-05-17,108.36183166503906,148.2100067138672,151.14999389648438,147.0,150.85000610351562,7477600
2006-05-18,107.49908447265625,147.02999877929688,150.25,146.25,149.36000061035156,6076200
2006-05-19,109.23921966552734,149.41000366210938,150.4499969482422,146.75,148.3000030517578,6502500
2006-05-22,106.85563659667969,146.14999389648438,148.50999450683594,143.33999633789062,148.50999450683594,8472600
2006-05-23,105.06433868408203,143.6999969482422,148.8800048828125,143.6999969482422,148.0500030517578,5606600
2006-05-24,105.22525787353516,143.9199981689453,145.58999633789062,140.4199981689453,143.64999389648438,8759600
2006-05-25,107.711181640625,147.32000732421875,147.32000732421875,144.67999267578125,145.1999969482422,5611300
2006-05-26,111.82012939453125,152.94000244140625,152.94000244140625,149.47000122070312,150.0,5749700
2006-05-30,109.5462875366211,149.8300018310547,151.9499969482422,149.25,151.0,5217200
2006-05-31,110.36516571044922,150.9499969482422,152.38999938964844,149.14999389648438,151.3000030517578,5262200
2006-06-01,112.26609802246094,153.5500030517578,153.58999633789062,150.19000244140625,150.9199981689453,4206200
2006-06-02,112.66089630126953,154.08999633789062,157.0,153.60000610351562,155.5,4253400
2006-06-05,109.96302795410156,150.39999389648438,156.2899932861328,149.85000610351562,154.9499969482422,5400000
2006-06-06,109.11495971679688,149.24000549316406,152.05999755859375,147.5,151.38999938964844,6562400
2006-06-07,109.63399505615234,149.9499969482422,152.52999877929688,148.3000030517578,149.25,4319900
2006-06-08,109.49510955810547,149.75999450683594,150.6699981689453,144.5,148.8000030517578,7885500
2006-06-09,109.59014892578125,149.88999938964844,152.10000610351562,148.99000549316406,151.0,4407300
2006-06-12,106.01485443115234,145.0,150.72000122070312,145.0,150.3000030517578,5860300
2006-06-13,101.81084442138672,139.25,145.5,138.00999450683594,144.5,15679700
2006-06-14,101.26245880126953,138.5,141.75999450683594,136.7899932861328,139.75,10541300
2006-06-15,105.37147521972656,144.1199951171875,145.19000244140625,140.07000732421875,140.39999389648438,10870200
2006-06-16,105.28374481201172,144.0,144.58999633789062,142.61000061035156,143.3000030517578,6368000
2006-06-19,105.10099792480469,143.75,145.75,142.9499969482422,144.97999572753906,6517300
2006-06-20,106.20502471923828,145.25999450683594,145.99000549316406,143.58999633789062,144.64999389648438,5808700
2006-06-21,109.5462875366211,149.8300018310547,150.32000732421875,145.5,145.77000427246094,7645900
